t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-112,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t,t+1,t+2,t+3,t+4,t+5,t+6
10873,11007,11098,11033,10992,10959,10796,10648,10555,10475,10272,10238,10663,10392,9703,9067,8680,8434,8318,8305,8540,9162,9942,10593,,,,,,
10443,10679,10882,11024,11099,11256,11244,11208,11090,10926,10670,10623,10820,10449,9707,8997,8517,8193,8020,7949,8149,8651,9526,10325,,,,,,
12072,11773,11583,11436,10669,9798,9188,8776,8524,8419,8583,8917,9851,10822,11554,12049,12470,12819,13126,13550,13884,13775,13706,13625,,,,,,
9407,9463,9685,9800,9911,9904,9902,9847,9845,9969,10614,11191,11286,11262,11050,10783,10297,9858,9527,9405,9328,9382,9699,10414,,,,,,
12840,12598,12557,12522,12515,12568,13145,13379,13120,12886,12569,12197,11462,10781,10210,9863,9562,9453,9580,9867,10281,10562,10764,10765,,,,,,
8182,7899,7728,7626,7481,7605,7984,8494,8951,9305,9502,9576,9716,9758,9803,9903,9968,9834,9622,9639,9712,9272,8682,8241,,,,,,
9698,9253,9036,9139,9534,10545,11695,12516,12989,13257,13275,13293,13302,13263,13170,13060,12776,12292,11748,11465,11186,10353,9510,8917,,,,,,
10425,10527,10613,10556,10504,10465,10321,10153,10064,9917,9859,10126,10400,10122,9543,8940,8474,8157,7980,7943,8004,8288,8475,8816,,,,,,
10241,10758,10902,10903,10900,10886,10795,10777,10593,10428,10360,10265,10178,10388,10693,10351,9673,9020,8613,8344,8219,8183,8401,9053,,,,,,
9530,9165,8984,9122,9573,10500,11680,12759,13781,14845,15680,16392,17044,17404,17531,17527,17020,16187,15415,15061,14533,13470,12322,11422,,,,,,
9013,9420,9705,9919,10118,10342,10417,10363,10435,10529,10249,9787,9252,8643,8265,8020,7818,7770,7984,8560,9334,9966,10517,11097,,,,,,
14932,15153,15308,15491,15298,14778,14182,13955,13315,12202,11216,10374,9813,9393,9197,9259,9822,10461,11336,12136,12890,13564,14219,15077,,,,,,
15793,14901,13868,12818,11883,11175,10580,10196,9980,9934,10018,10194,11272,12622,13971,15088,15979,16559,16986,17165,17149,16705,16009,15757,,,,,,
10190,9960,9594,9130,8832,8631,8510,8478,8576,8738,9045,9070,9156,9278,9318,9329,9269,9154,9089,9229,9900,10605,10596,10458,,,,,,
11236,10930,10746,10899,11465,12308,12881,13386,13734,14114,14356,14789,15312,15536,15641,15548,15192,14382,13607,13358,12553,11478,10416,9703,,,,,,
9600,9023,8488,8189,8009,7969,8102,8694,9714,10237,10481,10742,10900,11049,11137,11297,11388,11338,11223,11103,11314,11193,10939,10513,,,,,,
7993,8499,8904,9197,9428,9608,9898,10290,10484,10474,10500,10550,10860,11007,10673,10147,9423,8980,8689,8527,8477,8673,9469,10413,,,,,,
12523,11705,11136,10782,10660,10790,11243,11847,12408,12836,13402,14194,14705,15056,15662,16147,15987,15924,16101,15862,15439,15028,14764,13570,,,,,,
14260,13949,13391,12790,12751,12259,11457,10513,9799,9222,8923,8695,8642,8699,8822,9306,10073,10543,10973,11151,11279,11334,11492,11671,,,,,,
11944,11990,11983,11968,12035,12000,12019,12739,13296,13093,12911,12649,12127,11388,10651,10153,9888,9732,9708,9897,10629,11726,12152,12150,,,,,,
16089,15750,15564,15224,14296,13155,12256,11743,11326,11120,11081,11568,12346,13382,14046,14311,14355,14353,14258,14163,14284,14609,14839,14908,,,,,,
8041,8421,8836,9146,9321,9456,9451,9375,9218,9178,9367,9676,9640,9419,9127,8674,8210,7939,7727,7629,7624,7910,8582,9695,,,,,,
9721,9284,9018,8885,9043,9729,10827,11505,12304,13167,14141,15128,16112,17084,17800,18347,18585,18356,17711,17494,16839,15803,14456,13235,,,,,,
14981,14983,15057,14722,14196,13788,13812,13386,12381,11320,10274,9664,9347,9269,9432,9921,10968,12122,12718,13016,13311,13457,13608,13857,,,,,,
15996,14384,13160,12262,11657,11256,11256,11561,12555,13821,15159,15972,16840,17616,18180,18577,18784,18502,17600,16740,15984,15231,14792,14478,,,,,,
8180,7869,7736,7654,7641,7623,7548,7805,8214,8543,8748,8801,8890,8854,8808,8781,8830,8930,9006,9042,9346,9179,8754,8291,,,,,,
10853,10083,9508,9142,8982,9050,9550,10179,11081,12020,12796,13516,14049,14485,14932,15153,15308,15491,15298,14778,14182,13955,13315,12202,,,,,,
11974,12018,11914,11812,12299,12643,12417,12254,12029,11565,11008,10412,9991,9785,9667,9670,9959,10639,11494,11814,11923,11976,11945,11840,,,,,,
11116,11448,11462,11426,11447,11344,11252,11204,11073,11034,11432,12035,11923,11777,11540,11068,10398,9814,9396,9207,9086,9092,9363,10034,,,,,,
12828,12678,12306,12190,12186,11809,11162,10304,9512,8912,8568,8314,8243,8382,8985,9936,10387,10799,11207,11569,11829,12064,12324,12403,,,,,,
14708,15112,14964,14848,14590,14424,14422,14444,13940,13176,12211,11444,10871,10479,10340,10478,11216,12095,13079,13913,14800,15724,16140,16319,,,,,,
9897,9208,8693,8339,8149,8102,8102,8295,8688,9127,9555,9892,10044,10217,10283,10105,9947,9864,9957,10088,10357,10395,10279,9923,,,,,,
12348,12928,13506,13958,14388,14946,15395,15720,15797,15455,14857,14286,13958,13479,12459,11421,10659,10059,9703,9475,9620,10114,10855,11827,,,,,,
11101,10821,10151,9528,8985,8565,8234,8038,7980,7982,7866,8272,8883,9542,10066,10492,10899,11289,11493,11611,11623,11526,11273,11144,,,,,,
10870,10854,10878,10797,10729,10679,10557,10304,10214,10562,10280,9545,8861,8399,8103,7945,7864,8092,8603,9379,10056,10425,10593,10801,,,,,,
13477,13102,12413,11513,10749,10209,9862,9690,9790,10325,10979,11902,12530,13002,13339,13552,13731,14005,14214,14411,14485,14386,13902,13271,,,,,,
10987,10707,10491,10659,10643,10231,9637,8909,8494,8140,7949,7823,7840,8100,8318,8622,9128,9519,9774,9868,9929,9904,9913,9931,,,,,,
11324,11315,11207,11049,10934,10779,10608,10450,10639,10446,9859,9227,8747,8385,8197,8047,8076,8216,8307,8834,9451,10048,10547,10928,,,,,,
7745,7914,8150,8331,8442,8459,8472,8436,8381,8349,8396,8495,8556,8744,9311,9228,8817,8353,8094,7944,7888,7954,8272,8947,,,,,,
9464,8964,8416,8053,7799,7677,7601,7800,8449,9351,9960,10369,10738,11105,11308,11468,11655,11731,11699,11547,11280,11004,11216,11081,,,,,,
8247,8164,8180,8175,8405,8879,9396,9893,10407,10635,10799,10890,11188,11434,11542,11359,11077,11202,10937,10353,9595,9110,8698,8501,,,,,,
9374,8985,8761,8676,8844,9553,10738,11287,11767,12123,12531,12742,12900,13087,13284,13322,13172,13112,13132,13357,13004,12383,11453,10621,,,,,,
8094,7944,7888,7954,8272,8947,9777,10396,10610,10735,10806,10791,10719,10743,10625,10492,10346,10284,10123,10307,10693,10308,9655,9024,,,,,,
10763,11119,11362,11340,11217,11080,10916,10706,10753,11116,11415,11257,11063,10797,10495,9971,9524,9150,8934,8740,8725,8736,8881,9118,,,,,,
9418,9199,9421,10311,11331,12381,13330,14291,15119,15801,16402,16828,17098,17124,16865,16390,15894,15614,14625,13461,12469,11712,11244,10944,,,,,,
7834,8018,8481,8941,9277,9511,9602,9613,9558,9580,9627,9764,9827,9795,9740,9963,9813,9265,8674,8135,7797,7509,7422,7313,,,,,,
7901,7621,7501,7421,7567,7716,7778,8121,8614,9013,9420,9705,9919,10118,10342,10417,10363,10435,10529,10249,9787,9252,8643,8265,,,,,,
13402,14194,14705,15056,15662,16147,15987,15924,16101,15862,15439,15028,14764,13570,12362,11437,10800,10394,10172,10296,10739,11712,12885,13975,,,,,,
12902,12906,12860,12751,12571,12437,12438,12371,12503,13261,13746,13613,13442,13205,12758,11976,11220,10720,10425,10253,10249,10519,11208,12226,,,,,,
11173,10509,9888,9447,9189,9028,9025,9279,10012,10988,11405,11717,11850,11990,11948,11974,12018,11914,11812,12299,12643,12417,12254,12029,,,,,,
11444,10871,10479,10340,10478,11216,12095,13079,13913,14800,15724,16140,16319,15908,16202,16750,17313,17064,16384,15938,15778,15017,13930,12788,,,,,,
10029,9955,9665,9192,8858,8483,8275,8141,8071,8291,8940,9752,10441,10620,10759,10885,10915,10906,10895,10777,10646,10578,10563,10628,,,,,,
10982,10564,9916,9306,8883,8618,8494,8504,8746,9426,10317,10979,11208,11271,11340,11309,11231,11161,10998,10895,10828,10828,10651,10750,,,,,,
11350,11887,12054,11847,11642,11418,10888,10184,9541,9112,8905,8805,8812,9100,9912,10988,11412,11424,11395,11442,11332,11268,11302,11164,,,,,,
10575,10640,10662,10608,10621,10467,10282,10143,10061,9971,10138,10272,9996,9411,8802,8387,8035,7941,7908,7977,8259,8503,8889,9288,,,,,,
12787,12726,12653,12708,13459,14251,14183,14019,13813,13438,12814,12171,11767,11473,11415,11408,11636,12163,12914,13317,13496,13574,13624,13540,,,,,,
8434,8318,8305,8540,9162,9942,10593,10807,10854,10904,10881,10799,10776,10609,10417,10246,10058,9887,9906,10271,10067,9565,8954,8416,,,,,,
12608,12371,12377,12372,11817,10921,10053,9407,8986,8696,8608,8755,9344,10164,10923,11590,12166,12778,13154,13547,13922,14196,14367,14382,,,,,,
12586,12515,12444,11848,10983,10081,9453,9028,8797,8686,8828,9427,10310,11081,11770,12352,12813,13013,12996,13033,12921,12659,12522,12608,,,,,,
12975,13300,13396,13401,13080,12756,12661,12512,11853,11081,10467,9889,9497,9177,9027,8867,8959,9404,10077,10996,12058,13073,13759,14301,,,,,,
8985,8565,8234,8038,7980,7982,7866,8272,8883,9542,10066,10492,10899,11289,11493,11611,11623,11526,11273,11144,11384,11044,10562,9869,,,,,,
10577,10587,10807,11283,11949,12326,12602,12788,12888,12869,12787,12726,12653,12708,13459,14251,14183,14019,13813,13438,12814,12171,11767,11473,,,,,,
11790,11515,10830,10044,9394,8855,8537,8276,8168,7949,8091,8615,9404,10362,11197,11990,12641,13319,13861,14219,14631,14716,14550,14257,,,,,,
13409,13992,14435,14245,14055,13782,13353,12638,12009,11531,11222,11005,10961,11130,11552,12196,12542,12746,12906,12991,13023,12988,12999,12907,,,,,,
9229,9900,10605,10596,10458,10265,9891,9378,8900,8666,8535,8470,8574,8922,9741,10884,11338,11359,11255,11258,11167,11076,11100,11069,,,,,,
12312,11994,12056,12137,11771,11203,10392,9636,9044,8715,8491,8421,8561,9176,10251,10900,11236,11333,11691,11753,11775,11817,11819,11698,,,,,,
11061,11037,10882,10440,10117,10134,10266,10058,9779,9226,8699,8209,7901,7621,7501,7421,7567,7716,7778,8121,8614,9013,9420,9705,,,,,,
11287,11767,12123,12531,12742,12900,13087,13284,13322,13172,13112,13132,13357,13004,12383,11453,10621,9993,9631,9369,9252,9500,10269,11474,,,,,,
15441,15701,15805,15746,15289,14496,13572,13251,12850,12002,10968,10227,9635,9273,9044,9014,8996,9303,10056,10958,11879,12750,13466,13922,,,,,,
12989,13257,13275,13293,13302,13263,13170,13060,12776,12292,11748,11465,11186,10353,9510,8917,8495,8258,8139,8254,8582,9463,10371,10956,,,,,,
8742,9179,9069,8614,8120,7760,7567,7468,7468,7712,8254,9074,9967,10441,10836,11201,11446,11684,11926,12059,12091,12089,12030,11801,,,,,,
11442,11332,11268,11302,11164,11173,11797,12318,12171,11998,11681,11148,10391,9701,9205,8909,8799,8745,9015,9767,10842,11342,11368,11333,,,,,,
9792,9924,10040,10186,10300,10387,10096,9549,8988,8598,8260,8119,8012,8051,8185,8285,8517,8886,9105,9276,9392,9316,9277,9233,,,,,,
11014,10516,10245,10166,10194,10555,11281,12388,12902,12906,12860,12751,12571,12437,12438,12371,12503,13261,13746,13613,13442,13205,12758,11976,,,,,,
10304,9512,8912,8568,8314,8243,8382,8985,9936,10387,10799,11207,11569,11829,12064,12324,12403,12428,12312,11994,12056,12137,11771,11203,,,,,,
11350,11622,11867,11740,11467,10982,10287,9667,9291,9031,8922,8934,9158,9848,10963,11653,11734,11671,11655,11557,11418,11345,11178,11098,,,,,,
10993,10490,9971,9723,9501,9451,9412,9561,9798,10060,10358,10616,10807,10834,10814,10816,10809,10870,11460,11871,11744,11608,11479,11375,,,,,,
8805,8753,8709,8715,8762,9193,9099,8739,8314,7998,7793,7663,7606,7664,7730,7745,7914,8150,8331,8442,8459,8472,8436,8381,,,,,,
10783,10297,9858,9527,9405,9328,9382,9699,10414,11433,11797,11797,11776,11731,11616,11489,11418,11301,11257,11778,12240,12080,11891,11644,,,,,,
8917,8495,8258,8139,8254,8582,9463,10371,10956,11327,11659,11868,12023,12214,12321,12330,12354,12181,11796,11413,11266,11028,10270,9416,,,,,,
10816,10076,9551,9088,8831,8677,8725,8638,9094,9935,10918,11924,12980,13953,14708,15112,14964,14848,14590,14424,14422,14444,13940,13176,,,,,,
12493,12524,12561,12526,12450,12428,12281,12178,12539,12856,12653,12486,12185,11786,11174,10605,10192,9942,9746,9668,9755,10075,10466,10763,,,,,,
10420,10445,10727,10269,9555,8779,8353,8055,7895,7829,8030,8657,9369,10129,10525,10811,11049,11205,11327,11445,11398,11290,11280,11183,,,,,,
12413,11513,10749,10209,9862,9690,9790,10325,10979,11902,12530,13002,13339,13552,13731,14005,14214,14411,14485,14386,13902,13271,12973,12597,,,,,,
10556,10692,10225,9592,8957,8509,8263,8114,8061,8283,8948,9689,10273,10473,10575,10640,10662,10608,10621,10467,10282,10143,10061,9971,,,,,,
11119,10491,9816,9383,9051,8891,8785,8858,9132,9655,9794,10021,9995,9982,9886,9749,9584,9436,9512,10153,10718,10646,10578,10440,,,,,,
10951,10783,10544,10300,10431,10640,10234,9511,8865,8407,8139,7974,7932,8138,8760,9512,10135,10425,10527,10613,10556,10504,10465,10321,,,,,,
9642,9000,8505,8204,8010,7942,7970,8143,8331,8745,9254,9614,9993,9917,9765,9544,9434,9342,9284,9260,9203,9242,9565,9517,,,,,,
10642,10577,10587,10807,11283,11949,12326,12602,12788,12888,12869,12787,12726,12653,12708,13459,14251,14183,14019,13813,13438,12814,12171,11767,,,,,,
9960,10369,10738,11105,11308,11468,11655,11731,11699,11547,11280,11004,11216,11081,10499,9774,9021,8568,8263,8099,8047,8210,8847,9771,,,,,,
13121,12935,12641,12171,11373,10574,10046,9702,9554,9541,9774,10472,11496,12092,12161,12178,12171,12076,12054,12101,12081,12090,12740,12990,,,,,,
9751,9012,8533,8192,7987,7888,8048,8462,9247,10071,10589,10904,11107,11151,11125,11118,11089,10912,10762,10542,10354,10257,10259,10026,,,,,,
7985,7828,7756,7993,8648,9719,10230,10429,10551,10763,10789,10846,11033,11005,10963,10887,10804,11065,11071,10696,10177,9458,8810,8381,,,,,,
8243,8062,7984,8188,8695,9535,10317,10744,10909,11014,11096,11139,11189,11143,11061,10916,10745,10461,10333,10583,10414,9751,9012,8533,,,,,,
11363,11278,11290,11170,11152,11595,12124,11934,11700,11341,10795,10069,9454,9079,8835,8766,8781,9080,9844,10859,11242,11330,11378,11504,,,,,,
9732,9532,9635,10237,11101,12116,13105,14056,15092,16106,16994,17802,18237,18282,17547,16633,16042,15727,15768,15274,14254,13266,12442,11819,,,,,,
8380,8546,9205,10158,10791,11503,12048,12604,13018,13370,13766,14024,14176,13970,13293,12757,12882,12538,11900,11031,10127,9614,9231,8999,,,,,,
7888,7836,8008,8575,9433,10007,10350,10612,10875,11040,11086,11178,11077,10913,10805,10649,10488,10741,10668,10154,9448,8740,8285,7989,,,,,,
8485,8655,9298,10410,11133,11243,11264,11280,11246,11262,11291,11212,11137,11182,11386,11439,11256,10990,10513,9858,9250,8832,8589,8462,,,,,,
12865,13341,13938,14426,14598,14719,14773,14415,13775,13721,13185,12359,11291,10413,9721,9284,9018,8885,9043,9729,10827,11505,12304,13167,,,,,,
8534,9417,10076,10546,10888,11298,11536,11650,11801,11763,11625,11367,11007,10711,10905,10838,10301,9557,8866,8381,8091,7888,7836,8008,,,,,,
9393,9197,9259,9822,10461,11336,12136,12890,13564,14219,15077,15777,16176,16306,15942,15669,14884,14300,14224,13627,12595,11421,10598,10007,,,,,,
9270,9985,10893,11619,12180,12675,12961,13225,13449,13535,13642,13683,13483,12962,12346,12128,11634,10747,9809,9181,8774,8495,8377,8479,,,,,,
10904,10881,10799,10776,10609,10417,10246,10058,9887,9906,10271,10067,9565,8954,8416,8222,8077,7997,8061,8196,8399,8752,9047,9202,,,,,,
7598,7642,7805,8130,8300,8658,8920,9067,9149,9225,9213,9234,9251,9740,10096,10002,9854,9663,9276,8818,8530,8339,8207,8242,,,,,,
8829,9053,9173,9166,9137,9049,8983,8893,8827,8742,9179,9069,8614,8120,7760,7567,7468,7468,7712,8254,9074,9967,10441,10836,,,,,,
12758,13145,13379,13386,13529,13608,13445,13504,13432,13409,13992,14435,14245,14055,13782,13353,12638,12009,11531,11222,11005,10961,11130,11552,,,,,,
11701,11725,11643,11668,12031,12285,12069,11824,11498,10983,10260,9634,9219,8943,8796,8813,9083,9816,10826,11499,11803,11858,11939,11890,,,,,,
8196,8399,8752,9047,9202,9289,9308,9195,9048,8895,8805,8753,8709,8715,8762,9193,9099,8739,8314,7998,7793,7663,7606,7664,,,,,,
11714,12108,12758,13145,13379,13386,13529,13608,13445,13504,13432,13409,13992,14435,14245,14055,13782,13353,12638,12009,11531,11222,11005,10961,,,,,,
11058,11121,11184,11146,11141,11041,10902,11185,11126,10819,10298,9562,8906,8413,8108,7945,7893,8064,8659,9713,10242,10460,10681,10929,,,,,,
11207,11569,11829,12064,12324,12403,12428,12312,11994,12056,12137,11771,11203,10392,9636,9044,8715,8491,8421,8561,9176,10251,10900,11236,,,,,,
10667,10542,10389,10405,10632,10363,9660,8998,8553,8243,8062,7984,8188,8695,9535,10317,10744,10909,11014,11096,11139,11189,11143,11061,,,,,,
10227,11202,12146,13000,13743,14374,14814,15242,15585,15692,15564,14919,13968,13508,12850,11957,10816,10076,9551,9088,8831,8677,8725,8638,,,,,,
9205,8909,8799,8745,9015,9767,10842,11342,11368,11333,11339,11243,11171,11174,11054,11035,11570,12100,11966,11838,11629,11139,10447,9791,,,,,,
12890,13564,14219,15077,15777,16176,16306,15942,15669,14884,14300,14224,13627,12595,11421,10598,10007,9631,9477,9551,10070,10747,11498,12342,,,,,,
12947,13332,13742,14013,14111,13858,13327,13009,12711,11891,10973,10256,9695,9403,9230,9380,9869,10614,11653,12691,13614,14495,15111,15671,,,,,,
12646,12795,12865,12788,12475,12435,12330,11714,11071,10257,9516,8907,8563,8357,8296,8400,9036,10090,10632,10958,11185,11355,11429,11419,,,,,,
11797,11776,11731,11616,11489,11418,11301,11257,11778,12240,12080,11891,11644,11173,10509,9888,9447,9189,9028,9025,9279,10012,10988,11405,,,,,,
9072,10128,10764,11150,11368,11733,12018,12200,12427,12440,12326,12235,12096,11860,12120,11940,11347,10515,9690,9072,8688,8421,8300,8478,,,,,,
11910,11704,11394,10855,10058,9390,8990,8802,8765,8823,9121,9935,11133,11727,11890,11944,11990,11983,11968,12035,12000,12019,12739,13296,,,,,,
16750,17313,17064,16384,15938,15778,15017,13930,12788,11767,11236,10930,10746,10899,11465,12308,12881,13386,13734,14114,14356,14789,15312,15536,,,,,,
11058,10607,10288,10116,9982,10100,10827,11985,13313,14555,15500,16122,16632,16837,16796,16207,15026,14318,13765,13477,13102,12413,11513,10749,,,,,,
11307,10685,9901,9174,8705,8382,8212,8153,8327,8877,9834,10290,10759,11072,11358,11467,11560,11651,11609,11495,11288,10956,10811,10958,,,,,,
10902,10116,9366,8876,8543,8307,8270,8428,9072,10128,10764,11150,11368,11733,12018,12200,12427,12440,12326,12235,12096,11860,12120,11940,,,,,,
15859,17237,18190,18944,19533,19889,20040,19979,19391,18477,17950,17070,16145,14893,13675,12653,11882,11303,10899,10730,10855,11134,11567,12764,,,,,,
9019,8880,8773,8758,8750,8752,8924,9348,9181,8761,8334,7982,7785,7638,7613,7633,7787,7734,7946,8117,8342,8498,8565,8581,,,,,,
16282,16086,15203,14462,14259,13553,12464,11363,10344,9612,9175,8941,8976,9373,9867,10428,10871,11084,11271,11332,11324,11315,11207,11049,,,,,,
13890,14479,15074,15479,15796,15944,15644,14958,14707,14148,13499,12544,11474,10678,10002,9542,9313,9187,9319,9540,9929,10937,11925,12927,,,,,,
12090,12740,12990,12766,12548,12306,11829,11069,10307,9758,9428,9224,9201,9416,9980,10890,11440,11536,11595,11642,11630,11554,11536,11504,,,,,,
8819,8846,8831,8767,8759,8788,8995,9524,9600,9422,9100,8631,8168,7850,7658,7581,7596,7809,8557,9674,10229,10424,10531,10623,,,,,,
9821,9392,9099,9010,9193,9693,10595,11607,12433,13124,13793,14429,15032,15372,15613,15522,15252,14687,14131,13768,13393,13049,12160,11161,,,,,,
9834,9622,9639,9712,9272,8682,8241,7946,7739,7699,7921,8322,9137,10080,10694,11101,11424,11614,11717,11833,11842,11800,11711,11471,,,,,,
8739,8314,7998,7793,7663,7606,7664,7730,7745,7914,8150,8331,8442,8459,8472,8436,8381,8349,8396,8495,8556,8744,9311,9228,,,,,,
9053,9960,10624,10873,11007,11098,11033,10992,10959,10796,10648,10555,10475,10272,10238,10663,10392,9703,9067,8680,8434,8318,8305,8540,,,,,,
8948,9094,9385,9559,9815,10005,10202,10148,10080,9943,9960,10130,10851,11362,11366,11330,11126,10746,10161,9560,9159,8890,8822,8828,,,,,,
12710,12567,12308,11800,11013,10256,9694,9389,9229,9220,9502,10205,11264,11732,11784,11745,11659,11506,11354,11333,11230,11294,12044,12606,,,,,,
11754,11329,10644,9993,9588,9325,9207,9190,9483,10234,11268,11741,11974,12008,12071,11980,11919,11936,11896,11976,12439,12634,12389,12133,,,,,,
13254,13539,13736,13831,13782,13521,12959,12558,12593,11923,10960,10073,9431,9010,8706,8581,8733,9262,10080,10760,11336,11885,12347,12595,,,,,,
